"umd_tree_cover_loss__ha","gfw_gross_emissions_co2e_all_gases__Mg"
118.42768217258518343,39069.33065365825155
99.90851835820101108,56357.91947170145662
34.02914863644748177,41994.81114739285501
7208.75336107520188500,6012092.57552844071791
6956.59437118381042639,4498725.43490234174858
0.0,119.13328252585761
20.15005685942383130,5429.770606306670211
650.66336174407152061,374478.129663686983915
11791.82131414315377102,9288696.384052776852128
7113.65502767626085696,3935474.41884175080880
8377.21515754331109537,4431121.842082095001854
788.28296596207894765,530126.327097676787908
0.4546924043212891,169.72239469425102
3525.40511256666076252,3197819.164299250320628
1459.31803022720903137,675238.515300816075873
7567.62124626942634094,5230458.554229233729963
6559.30249041878574578,4041888.249973319536303
2278.28251263487469999,1561821.598706317113482
160.689962346824096,215134.890767480989143
917.06864182074972694,713844.983012156521524
11019.64578995303526513,5099215.321931409915443
18141.93775567673948720,10472350.946400121575851
72.86137332472768869,74349.51345248044486
,15.91743326265191122,9316.034177246656638
,62.43079565428766736,35048.662409115802495
,353.24230540086908773,188296.480951302183397
,3941.17854825556569778,1715154.954453118514554
,144.71774598989254248,137518.487216075675836
,29.44888034558811298,29147.33129420678638
,10645.68476816301442405,8003935.916629430852189
,7517.16667372349327798,5173250.536743534565659
,4659.50614768763207195,3100755.41324096601343
,1072.97399776865552537,531010.938283884433168
,16899.36801081604566232,10900592.384689860448187
,8015.01496871654320557,5723168.083071380108530
,3873.56980184520018548,1700655.244875786603424
,6287.91312046851965440,4122463.919645203617689
,1653.89264953040100818,936073.971835922571935
,1337.46427743717747840,1154205.078759929814534
,29413.87473486018983623,19108055.968992591691725
,242.94464705411179869,205513.768154581798247
,514.14452999080301353,264468.569727197570301
,6779.76205693883126125,5739544.155696761316335
,8557.21272255388420003,5546522.439222543117876
,10787.90425692990712977,7078881.375194602341373
,27432.62217158024179184,20283988.811385788197544
,19851.96247120123053075,15687216.040492317190733
,13535.21605584892574718,12310452.781221186494568
,15021.47020074731588404,10594668.69604351891688
,228.10502869757201468,167497.87228205037432
,5417.92327893448729513,2504585.53921565393041
,2071.35427496459746507,1270981.135524676422273
,9342.31994032971069902,7432111.652416557785524
,1.58662120486002614,855.47180502275323

11402.83568458124155692,9305607.80936806758009
13502.36404007048205313,10494449.430884813809593
170.03197644950861030,81386.86893677220331
36.0905929581841249,13323.1157342564409
12676.46584769415166684,10413609.05525613468796
11.1417611400472012,4289.0252029227898
446.89376758086517683,435888.952228566090238
4748.64300650767790440,3777959.304729360441136
1,2017,105.51534945911628135,92849.986239233423506
"VNM",2,2017,16.40347672004123804,14098.802641699397487
"VNM",3,2017,8029.23303178859146150,6923106.17400952371717
"VNM",4,2017,4936.67835252745999137,3266875.051056760385524
"VNM",5,2017,0.0,5574.55433222259307
"VNM",6,2017,63.47012469459094078,16600.563247119232801
"VNM",7,2017,684.47434530926898520,393703.938448860949937
"VNM",8,2017,8269.16728934739285557,7613661.28270041361971
"VNM",9,2017,9188.28999907908785225,5155102.724732288239684
"VNM",10,2017,9419.23039951919988024,4829771.98715040192105
"VNM",11,2017,715.21914004752312046,666450.580446092539148
"VNM",12,2017,0.5304716368858508,139.29507113375124
"VNM",13,2017,4191.14759514720479759,3357304.139244788451001
"VNM",14,2017,1367.72693994580619988,648680.970783455510057
"VNM",15,2017,7688.88272138589956476,4897304.119498907414954
"VNM",16,2017,4447.55685113194639534,2848043.62157012340694
"VNM",17,2017,2676.75879142238457794,2266140.204734957061512
"VNM",18,2017,73.9110744797586086,130865.89788167874803
"VNM",19,2017,949.44194255496701196,761945.91736173070549
"VNM",20,2017,8569.44210625160251423,4042324.15038948235807
"VNM",21,2017,8881.74290446939184325,5454377.737476080577113
"VNM",22,2017,115.25897970718311123,133057.02510869264006
"VNM",23,2017,9.50780899797634736,5679.453701048159591
"VNM",24,2017,43.84640460797416446,23717.38148727575419
"VNM",25,2017,401.50985980973874856,211116.584793404237677
"VNM",26,2017,3535.25715834297024683,1524391.39947439631295
"VNM",27,2017,160.83995769919686224,147041.82766252739360
"VNM",28,2017,69.72407820209090545,52404.456458456206788
"VNM",29,2017,9694.30875069936862918,7478516.90081053429562
"VNM",30,2017,6459.83370295970961625,4562660.694273839733054
"VNM",31,2017,0.0,35.852890192800196
"VNM",32,2017,4938.32877979252016166,3777180.711088027985275
"VNM",33,2017,1181.84994570883846111,715437.205573797572260
"VNM",34,2017,8747.89580027747008827,5763834.265387442948447
"VNM",35,2017,10096.1123145854657710,7232201.334539358794238
"VNM",36,2017,2021.42543961624554297,866553.52014572815354
"VNM",37,2017,4152.35348619716844075,2697370.788203443128153
"VNM",38,2017,1287.98241214777399349,738343.721666544384962
"VNM",39,2017,708.31861214418455281,654774.88617898841833
"VNM",40,2017,0.14459568588650173,224.432516395021898
"VNM",41,2017,23897.82570998318929122,15084150.38224308128371
"VNM",42,2017,135.66555289433479389,107040.379211184445295
"VNM",43,2017,636.74615798524141854,355109.043979792100045
"VNM",44,2017,5080.33603214594438782,4466201.464187033359518
"VNM",45,2017,5888.89709705228935334,4403359.163471735974195
